Grupo,Codigo_Regiao,Reg_Saude,Município,Total,Semana,Casos,Cod_Munic
BAURU,35064,JAU,Torrinha,5,26,0,355470
BAURU,35064,JAU,Torrinha,5,27,0,355470
ARARAQUARA,35031,CENTRAL DO DRS III,Trabiju,83,1,5,355475
ARARAQUARA,35031,CENTRAL DO DRS III,Trabiju,83,2,2,355475
ARARAQUARA,35031,CENTRAL DO DRS III,Trabiju,83,3,5,355475
ARARAQUARA,35031,CENTRAL DO DRS III,Trabiju,83,4,6,355475
ARARAQUARA,35031,CENTRAL DO DRS III,Trabiju,83,5,14,355475
ARARAQUARA,35031,CENTRAL DO DRS III,Trabiju,83,6,13,355475
ARARAQUARA,35031,CENTRAL DO DRS III,Trabiju,83,7,21,355475
ARARAQUARA,35031,CENTRAL DO DRS III,Trabiju,83,8,11,355475
ARARAQUARA,35031,CENTRAL DO DRS III,Trabiju,83,9,3,355475
ARARAQUARA,35031,CENTRAL DO DRS III,Trabiju,83,10,1,355475
ARARAQUARA,35031,CENTRAL DO DRS III,Trabiju,83,11,1,355475
ARARAQUARA,35031,CENTRAL DO DRS III,Trabiju,83,12,1,355475
ARARAQUARA,35031,CENTRAL DO DRS III,Trabiju,83,13,0,355475
ARARAQUARA,35031,CENTRAL DO DRS III,Trabiju,83,14,0,355475
ARARAQUARA,35031,CENTRAL DO DRS III,Trabiju,83,15,0,355475
ARARAQUARA,35031,CENTRAL DO DRS III,Trabiju,83,16,0,355475
ARARAQUARA,35031,CENTRAL DO DRS III,Trabiju,83,17,0,355475
ARARAQUARA,35031,CENTRAL DO DRS III,Trabiju,83,18,0,355475
ARARAQUARA,35031,CENTRAL DO DRS III,Trabiju,83,19,0,355475
ARARAQUARA,35031,CENTRAL DO DRS III,Trabiju,83,20,0,355475
ARARAQUARA,35031,CENTRAL DO DRS III,Trabiju,83,21,0,355475
ARARAQUARA,35031,CENTRAL DO DRS III,Trabiju,83,22,0,355475
ARARAQUARA,35031,CENTRAL DO DRS III,Trabiju,83,23,0,355475
ARARAQUARA,35031,CENTRAL DO DRS III,Trabiju,83,24,0,355475
ARARAQUARA,35031,CENTRAL DO DRS III,Trabiju,83,25,0,355475
ARARAQUARA,35031,CENTRAL DO DRS III,Trabiju,83,26,0,355475
ARARAQUARA,35031,CENTRAL DO DRS III,Trabiju,83,27,0,355475
TAUBATÉ,35174,V. PARAÍBA-REG. SERRANA,Tremembé,195,1,1,355480
TAUBATÉ,35174,V. PARAÍBA-REG. SERRANA,Tremembé,195,2,0,355480
TAUBATÉ,35174,V. PARAÍBA-REG. SERRANA,Tremembé,195,3,0,355480
TAUBATÉ,35174,V. PARAÍBA-REG. SERRANA,Tremembé,195,4,0,355480
TAUBATÉ,35174,V. PARAÍBA-REG. SERRANA,Tremembé,195,5,1,355480
TAUBATÉ,35174,V. PARAÍBA-REG. SERRANA,Tremembé,195,6,0,355480
TAUBATÉ,35174,V. PARAÍBA-REG. SERRANA,Tremembé,195,7,2,355480
TAUBATÉ,35174,V. PARAÍBA-REG. SERRANA,Tremembé,195,8,6,355480
TAUBATÉ,35174,V. PARAÍBA-REG. SERRANA,Tremembé,195,9,7,355480
TAUBATÉ,35174,V. PARAÍBA-REG. SERRANA,Tremembé,195,10,9,355480
TAUBATÉ,35174,V. PARAÍBA-REG. SERRANA,Tremembé,195,11,17,355480
TAUBATÉ,35174,V. PARAÍBA-REG. SERRANA,Tremembé,195,12,15,355480
TAUBATÉ,35174,V. PARAÍBA-REG. SERRANA,Tremembé,195,13,12,355480
TAUBATÉ,35174,V. PARAÍBA-REG. SERRANA,Tremembé,195,14,9,355480
TAUBATÉ,35174,V. PARAÍBA-REG. SERRANA,Tremembé,195,15,15,355480
TAUBATÉ,35174,V. PARAÍBA-REG. SERRANA,Tremembé,195,16,21,355480
TAUBATÉ,35174,V. PARAÍBA-REG. SERRANA,Tremembé,195,17,9,355480
TAUBATÉ,35174,V. PARAÍBA-REG. SERRANA,Tremembé,195,18,15,355480
TAUBATÉ,35174,V. PARAÍBA-REG. SERRANA,Tremembé,195,19,6,355480
TAUBATÉ,35174,V. PARAÍBA-REG. SERRANA,Tremembé,195,20,12,355480
TAUBATÉ,35174,V. PARAÍBA-REG. SERRANA,Tremembé,195,21,13,355480
TAUBATÉ,35174,V. PARAÍBA-REG. SERRANA,Tremembé,195,22,10,355480
TAUBATÉ,35174,V. PARAÍBA-REG. SERRANA,Tremembé,195,23,6,355480
TAUBATÉ,35174,V. PARAÍBA-REG. SERRANA,Tremembé,195,24,0,355480
TAUBATÉ,35174,V. PARAÍBA-REG. SERRANA,Tremembé,195,25,5,355480
TAUBATÉ,35174,V. PARAÍBA-REG. SERRANA,Tremembé,195,26,2,355480
TAUBATÉ,35174,V. PARAÍBA-REG. SERRANA,Tremembé,195,27,2,355480
JALES,35152,SANTA FÉ DO SUL,Três Fronteiras,1,1,0,355490
JALES,35152,SANTA FÉ DO SUL,Três Fronteiras,1,2,0,355490
JALES,35152,SANTA FÉ DO SUL,Três Fronteiras,1,3,0,355490
JALES,35152,SANTA FÉ DO SUL,Três Fronteiras,1,4,0,355490
JALES,35152,SANTA FÉ DO SUL,Três Fronteiras,1,5,0,355490
JALES,35152,SANTA FÉ DO SUL,Três Fronteiras,1,6,0,355490
JALES,35152,SANTA FÉ DO SUL,Três Fronteiras,1,7,0,355490
JALES,35152,SANTA FÉ DO SUL,Três Fronteiras,1,8,0,355490
JALES,35152,SANTA FÉ DO SUL,Três Fronteiras,1,9,0,355490
JALES,35152,SANTA FÉ DO SUL,Três Fronteiras,1,10,0,355490
JALES,35152,SANTA FÉ DO SUL,Três Fronteiras,1,11,0,355490
JALES,35152,SANTA FÉ DO SUL,Três Fronteiras,1,12,0,355490
JALES,35152,SANTA FÉ DO SUL,Três Fronteiras,1,13,0,355490
JALES,35152,SANTA FÉ DO SUL,Três Fronteiras,1,14,0,355490
JALES,35152,SANTA FÉ DO SUL,Três Fronteiras,1,15,0,355490
JALES,35152,SANTA FÉ DO SUL,Três Fronteiras,1,16,0,355490
JALES,35152,SANTA FÉ DO SUL,Três Fronteiras,1,17,0,355490
JALES,35152,SANTA FÉ DO SUL,Três Fronteiras,1,18,0,355490
JALES,35152,SANTA FÉ DO SUL,Três Fronteiras,1,19,0,355490
JALES,35152,SANTA FÉ DO SUL,Três Fronteiras,1,20,0,355490
JALES,35152,SANTA FÉ DO SUL,Três Fronteiras,1,21,1,355490
JALES,35152,SANTA FÉ DO SUL,Três Fronteiras,1,22,0,355490
JALES,35152,SANTA FÉ DO SUL,Três Fronteiras,1,23,0,355490
JALES,35152,SANTA FÉ DO SUL,Três Fronteiras,1,24,0,355490
JALES,35152,SANTA FÉ DO SUL,Três Fronteiras,1,25,0,355490
JALES,35152,SANTA FÉ DO SUL,Três Fronteiras,1,26,0,355490
JALES,35152,SANTA FÉ DO SUL,Três Fronteiras,1,27,0,355490
CAMPINAS,35071,BRAGANÇA,Tuiuti,0,1,0,355495
CAMPINAS,35071,BRAGANÇA,Tuiuti,0,2,0,355495
CAMPINAS,35071,BRAGANÇA,Tuiuti,0,3,0,355495
CAMPINAS,35071,BRAGANÇA,Tuiuti,0,4,0,355495
CAMPINAS,35071,BRAGANÇA,Tuiuti,0,5,0,355495
CAMPINAS,35071,BRAGANÇA,Tuiuti,0,6,0,355495
CAMPINAS,35071,BRAGANÇA,Tuiuti,0,7,0,355495
CAMPINAS,35071,BRAGANÇA,Tuiuti,0,8,0,355495
CAMPINAS,35071,BRAGANÇA,Tuiuti,0,9,0,355495
CAMPINAS,35071,BRAGANÇA,Tuiuti,0,10,0,355495
CAMPINAS,35071,BRAGANÇA,Tuiuti,0,11,0,355495
CAMPINAS,35071,BRAGANÇA,Tuiuti,0,12,0,355495
CAMPINAS,35071,BRAGANÇA,Tuiuti,0,13,0,355495
CAMPINAS,35071,BRAGANÇA,Tuiuti,0,14,0,355495
CAMPINAS,35071,BRAGANÇA,Tuiuti,0,15,0,355495
CAMPINAS,35071,BRAGANÇA,Tuiuti,0,16,0,355495
CAMPINAS,35071,BRAGANÇA,Tuiuti,0,17,0,355495
CAMPINAS,35071,BRAGANÇA,Tuiuti,0,18,0,355495
CAMPINAS,35071,BRAGANÇA,Tuiuti,0,19,0,355495
CAMPINAS,35071,BRAGANÇA,Tuiuti,0,20,0,355495
CAMPINAS,35071,BRAGANÇA,Tuiuti,0,21,0,355495
CAMPINAS,35071,BRAGANÇA,Tuiuti,0,22,0,355495
CAMPINAS,35071,BRAGANÇA,Tuiuti,0,23,0,355495
CAMPINAS,35071,BRAGANÇA,Tuiuti,0,24,0,355495
CAMPINAS,35071,BRAGANÇA,Tuiuti,0,25,0,355495
CAMPINAS,35071,BRAGANÇA,Tuiuti,0,26,0,355495
CAMPINAS,35071,BRAGANÇA,Tuiuti,0,27,0,355495
MARÍLIA,35095,TUPÃ,Tupã,610,1,5,355500
MARÍLIA,35095,TUPÃ,Tupã,610,2,11,355500
MARÍLIA,35095,TUPÃ,Tupã,610,3,13,355500
MARÍLIA,35095,TUPÃ,Tupã,610,4,16,355500
MARÍLIA,35095,TUPÃ,Tupã,610,5,17,355500
MARÍLIA,35095,TUPÃ,Tupã,610,6,39,355500
MARÍLIA,35095,TUPÃ,Tupã,610,7,48,355500
MARÍLIA,35095,TUPÃ,Tupã,610,8,39,355500
MARÍLIA,35095,TUPÃ,Tupã,610,9,44,355500
MARÍLIA,35095,TUPÃ,Tupã,610,10,56,355500
MARÍLIA,35095,TUPÃ,Tupã,610,11,38,355500
MARÍLIA,35095,TUPÃ,Tupã,610,12,46,355500
MARÍLIA,35095,TUPÃ,Tupã,610,13,36,355500
MARÍLIA,35095,TUPÃ,Tupã,610,14,25,355500
MARÍLIA,35095,TUPÃ,Tupã,610,15,24,355500
MARÍLIA,35095,TUPÃ,Tupã,610,16,31,355500
MARÍLIA,35095,TUPÃ,Tupã,610,17,27,355500
MARÍLIA,35095,TUPÃ,Tupã,610,18,30,355500
MARÍLIA,35095,TUPÃ,Tupã,610,19,24,355500
MARÍLIA,35095,TUPÃ,Tupã,610,20,10,355500
MARÍLIA,35095,TUPÃ,Tupã,610,21,9,355500
MARÍLIA,35095,TUPÃ,Tupã,610,22,9,355500
MARÍLIA,35095,TUPÃ,Tupã,610,23,2,355500
MARÍLIA,35095,TUPÃ,Tupã,610,24,4,355500
MARÍLIA,35095,TUPÃ,Tupã,610,25,3,355500
MARÍLIA,35095,TUPÃ,Tupã,610,26,3,355500
MARÍLIA,35095,TUPÃ,Tupã,610,27,1,355500
PRESIDENTE VENCESLAU,35111,ALTA PAULISTA,Tupi Paulista,776,1,1,355510
PRESIDENTE VENCESLAU,35111,ALTA PAULISTA,Tupi Paulista,776,2,2,355510
PRESIDENTE VENCESLAU,35111,ALTA PAULISTA,Tupi Paulista,776,3,14,355510
PRESIDENTE VENCESLAU,35111,ALTA PAULISTA,Tupi Paulista,776,4,23,355510
PRESIDENTE VENCESLAU,35111,ALTA PAULISTA,Tupi Paulista,776,5,32,355510
PRESIDENTE VENCESLAU,35111,ALTA PAULISTA,Tupi Paulista,776,6,40,355510
PRESIDENTE VENCESLAU,35111,ALTA PAULISTA,Tupi Paulista,776,7,54,355510
PRESIDENTE VENCESLAU,35111,ALTA PAULISTA,Tupi Paulista,776,8,35,355510
PRESIDENTE VENCESLAU,35111,ALTA PAULISTA,Tupi Paulista,776,9,52,355510
PRESIDENTE VENCESLAU,35111,ALTA PAULISTA,Tupi Paulista,776,10,58,355510
PRESIDENTE VENCESLAU,35111,ALTA PAULISTA,Tupi Paulista,776,11,55,355510
PRESIDENTE VENCESLAU,35111,ALTA PAULISTA,Tupi Paulista,776,12,55,355510
PRESIDENTE VENCESLAU,35111,ALTA PAULISTA,Tupi Paulista,776,13,79,355510
PRESIDENTE VENCESLAU,35111,ALTA PAULISTA,Tupi Paulista,776,14,74,355510
PRESIDENTE VENCESLAU,35111,ALTA PAULISTA,Tupi Paulista,776,15,46,355510
PRESIDENTE VENCESLAU,35111,ALTA PAULISTA,Tupi Paulista,776,16,47,355510
PRESIDENTE VENCESLAU,35111,ALTA PAULISTA,Tupi Paulista,776,17,18,355510
PRESIDENTE VENCESLAU,35111,ALTA PAULISTA,Tupi Paulista,776,18,23,355510
PRESIDENTE VENCESLAU,35111,ALTA PAULISTA,Tupi Paulista,776,19,15,355510
PRESIDENTE VENCESLAU,35111,ALTA PAULISTA,Tupi Paulista,776,20,20,355510
PRESIDENTE VENCESLAU,35111,ALTA PAULISTA,Tupi Paulista,776,21,13,355510
PRESIDENTE VENCESLAU,35111,ALTA PAULISTA,Tupi Paulista,776,22,6,355510
PRESIDENTE VENCESLAU,35111,ALTA PAULISTA,Tupi Paulista,776,23,4,355510
PRESIDENTE VENCESLAU,35111,ALTA PAULISTA,Tupi Paulista,776,24,2,355510
PRESIDENTE VENCESLAU,35111,ALTA PAULISTA,Tupi Paulista,776,25,6,355510
PRESIDENTE VENCESLAU,35111,ALTA PAULISTA,Tupi Paulista,776,26,1,355510
PRESIDENTE VENCESLAU,35111,ALTA PAULISTA,Tupi Paulista,776,27,1,355510
ARAÇATUBA,35023,CONSÓRCIOS DO DRS II,Turiúba,113,1,0,355520
ARAÇATUBA,35023,CONSÓRCIOS DO DRS II,Turiúba,113,2,0,355520
ARAÇATUBA,35023,CONSÓRCIOS DO DRS II,Turiúba,113,3,1,355520
ARAÇATUBA,35023,CONSÓRCIOS DO DRS II,Turiúba,113,4,0,355520
ARAÇATUBA,35023,CONSÓRCIOS DO DRS II,Turiúba,113,5,1,355520
ARAÇATUBA,35023,CONSÓRCIOS DO DRS II,Turiúba,113,6,0,355520
ARAÇATUBA,35023,CONSÓRCIOS DO DRS II,Turiúba,113,7,0,355520
ARAÇATUBA,35023,CONSÓRCIOS DO DRS II,Turiúba,113,8,0,355520
ARAÇATUBA,35023,CONSÓRCIOS DO DRS II,Turiúba,113,9,0,355520
ARAÇATUBA,35023,CONSÓRCIOS DO DRS II,Turiúba,113,10,1,355520
ARAÇATUBA,35023,CONSÓRCIOS DO DRS II,Turiúba,113,11,0,355520
ARAÇATUBA,35023,CONSÓRCIOS DO DRS II,Turiúba,113,12,1,355520
ARAÇATUBA,35023,CONSÓRCIOS DO DRS II,Turiúba,113,13,5,355520
ARAÇATUBA,35023,CONSÓRCIOS DO DRS II,Turiúba,113,14,6,355520
ARAÇATUBA,35023,CONSÓRCIOS DO DRS II,Turiúba,113,15,8,355520
ARAÇATUBA,35023,CONSÓRCIOS DO DRS II,Turiúba,113,16,12,355520
ARAÇATUBA,35023,CONSÓRCIOS DO DRS II,Turiúba,113,17,7,355520
ARAÇATUBA,35023,CONSÓRCIOS DO DRS II,Turiúba,113,18,20,355520
ARAÇATUBA,35023,CONSÓRCIOS DO DRS II,Turiúba,113,19,28,355520
ARAÇATUBA,35023,CONSÓRCIOS DO DRS II,Turiúba,113,20,13,355520
ARAÇATUBA,35023,CONSÓRCIOS DO DRS II,Turiúba,113,21,2,355520
ARAÇATUBA,35023,CONSÓRCIOS DO DRS II,Turiúba,113,22,7,355520
ARAÇATUBA,35023,CONSÓRCIOS DO DRS II,Turiúba,113,23,1,355520
ARAÇATUBA,35023,CONSÓRCIOS DO DRS II,Turiúba,113,24,0,355520
ARAÇATUBA,35023,CONSÓRCIOS DO DRS II,Turiúba,113,25,0,355520
ARAÇATUBA,35023,CONSÓRCIOS DO DRS II,Turiúba,113,26,0,355520
ARAÇATUBA,35023,CONSÓRCIOS DO DRS II,Turiúba,113,27,0,355520
JALES,35154,FERNANDÓPOLIS,Turmalina,38,1,1,355530
JALES,35154,FERNANDÓPOLIS,Turmalina,38,2,1,355530
JALES,35154,FERNANDÓPOLIS,Turmalina,38,3,4,355530
JALES,35154,FERNANDÓPOLIS,Turmalina,38,4,8,355530
JALES,35154,FERNANDÓPOLIS,Turmalina,38,5,4,355530
JALES,35154,FERNANDÓPOLIS,Turmalina,38,6,11,355530
JALES,35154,FERNANDÓPOLIS,Turmalina,38,7,4,355530
JALES,35154,FERNANDÓPOLIS,Turmalina,38,8,2,355530
JALES,35154,FERNANDÓPOLIS,Turmalina,38,9,0,355530
JALES,35154,FERNANDÓPOLIS,Turmalina,38,10,1,355530
JALES,35154,FERNANDÓPOLIS,Turmalina,38,11,0,355530
JALES,35154,FERNANDÓPOLIS,Turmalina,38,12,0,355530
JALES,35154,FERNANDÓPOLIS,Turmalina,38,13,1,355530
JALES,35154,FERNANDÓPOLIS,Turmalina,38,14,0,355530
JALES,35154,FERNANDÓPOLIS,Turmalina,38,15,0,355530
JALES,35154,FERNANDÓPOLIS,Turmalina,38,16,0,355530
JALES,35154,FERNANDÓPOLIS,Turmalina,38,17,0,355530
JALES,35154,FERNANDÓPOLIS,Turmalina,38,18,0,355530
JALES,35154,FERNANDÓPOLIS,Turmalina,38,19,0,355530
JALES,35154,FERNANDÓPOLIS,Turmalina,38,20,0,355530
JALES,35154,FERNANDÓPOLIS,Turmalina,38,21,0,355530
JALES,35154,FERNANDÓPOLIS,Turmalina,38,22,0,355530
JALES,35154,FERNANDÓPOLIS,Turmalina,38,23,1,355530
JALES,35154,FERNANDÓPOLIS,Turmalina,38,24,0,355530
JALES,35154,FERNANDÓPOLIS,Turmalina,38,25,0,355530
JALES,35154,FERNANDÓPOLIS,Turmalina,38,26,0,355530
JALES,35154,FERNANDÓPOLIS,Turmalina,38,27,0,355530
SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,Ubarana,138,1,0,355535
SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,Ubarana,138,2,0,355535
SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,Ubarana,138,3,1,355535
SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,Ubarana,138,4,4,355535
SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,Ubarana,138,5,2,355535
SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,Ubarana,138,6,2,355535
SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,Ubarana,138,7,4,355535
SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,Ubarana,138,8,2,355535
SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,Ubarana,138,9,12,355535
SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,Ubarana,138,10,7,355535
SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,Ubarana,138,11,9,355535
SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,Ubarana,138,12,10,355535
SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,Ubarana,138,13,3,355535
SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,Ubarana,138,14,4,355535
SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,Ubarana,138,15,8,355535
SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,Ubarana,138,16,24,355535
SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,Ubarana,138,17,14,355535
SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,Ubarana,138,18,11,355535
SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,Ubarana,138,19,3,355535
SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,Ubarana,138,20,6,355535
SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,Ubarana,138,21,3,355535
SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,Ubarana,138,22,3,355535
SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,Ubarana,138,23,4,355535
SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,Ubarana,138,24,2,355535
SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,Ubarana,138,25,0,355535
SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,Ubarana,138,26,0,355535
SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,Ubarana,138,27,0,355535
CARAGUATATUBA,35173,LITORAL NORTE,Ubatuba,166,1,1,355540
CARAGUATATUBA,35173,LITORAL NORTE,Ubatuba,166,2,2,355540
CARAGUATATUBA,35173,LITORAL NORTE,Ubatuba,166,3,1,355540
CARAGUATATUBA,35173,LITORAL NORTE,Ubatuba,166,4,2,355540
CARAGUATATUBA,35173,LITORAL NORTE,Ubatuba,166,5,1,355540
CARAGUATATUBA,35173,LITORAL NORTE,Ubatuba,166,6,4,355540
CARAGUATATUBA,35173,LITORAL NORTE,Ubatuba,166,7,8,355540
CARAGUATATUBA,35173,LITORAL NORTE,Ubatuba,166,8,4,355540
CARAGUATATUBA,35173,LITORAL NORTE,Ubatuba,166,9,11,355540
CARAGUATATUBA,35173,LITORAL NORTE,Ubatuba,166,10,10,355540
CARAGUATATUBA,35173,LITORAL NORTE,Ubatuba,166,11,15,355540
CARAGUATATUBA,35173,LITORAL NORTE,Ubatuba,166,12,1,355540
CARAGUATATUBA,35173,LITORAL NORTE,Ubatuba,166,13,5,355540
CARAGUATATUBA,35173,LITORAL NORTE,Ubatuba,166,14,18,355540
CARAGUATATUBA,35173,LITORAL NORTE,Ubatuba,166,15,10,355540
CARAGUATATUBA,35173,LITORAL NORTE,Ubatuba,166,16,7,355540
CARAGUATATUBA,35173,LITORAL NORTE,Ubatuba,166,17,14,355540
CARAGUATATUBA,35173,LITORAL NORTE,Ubatuba,166,18,17,355540
CARAGUATATUBA,35173,LITORAL NORTE,Ubatuba,166,19,10,355540
CARAGUATATUBA,35173,LITORAL NORTE,Ubatuba,166,20,5,355540
CARAGUATATUBA,35173,LITORAL NORTE,Ubatuba,166,21,3,355540
CARAGUATATUBA,35173,LITORAL NORTE,Ubatuba,166,22,1,355540
CARAGUATATUBA,35173,LITORAL NORTE,Ubatuba,166,23,6,355540
CARAGUATATUBA,35173,LITORAL NORTE,Ubatuba,166,24,3,355540
CARAGUATATUBA,35173,LITORAL NORTE,Ubatuba,166,25,1,355540
CARAGUATATUBA,35173,LITORAL NORTE,Ubatuba,166,26,5,355540
CARAGUATATUBA,35173,LITORAL NORTE,Ubatuba,166,27,1,355540
MARÍLIA,35093,MARÍLIA,Ubirajara,0,1,0,355550
MARÍLIA,35093,MARÍLIA,Ubirajara,0,2,0,355550
MARÍLIA,35093,MARÍLIA,Ubirajara,0,3,0,355550
MARÍLIA,35093,MARÍLIA,Ubirajara,0,4,0,355550
MARÍLIA,35093,MARÍLIA,Ubirajara,0,5,0,355550
MARÍLIA,35093,MARÍLIA,Ubirajara,0,6,0,355550
MARÍLIA,35093,MARÍLIA,Ubirajara,0,7,0,355550
MARÍLIA,35093,MARÍLIA,Ubirajara,0,8,0,355550
MARÍLIA,35093,MARÍLIA,Ubirajara,0,9,0,355550
MARÍLIA,35093,MARÍLIA,Ubirajara,0,10,0,355550
MARÍLIA,35093,MARÍLIA,Ubirajara,0,11,0,355550
MARÍLIA,35093,MARÍLIA,Ubirajara,0,12,0,355550
MARÍLIA,35093,MARÍLIA,Ubirajara,0,13,0,355550
MARÍLIA,35093,MARÍLIA,Ubirajara,0,14,0,355550
MARÍLIA,35093,MARÍLIA,Ubirajara,0,15,0,355550
MARÍLIA,35093,MARÍLIA,Ubirajara,0,16,0,355550
MARÍLIA,35093,MARÍLIA,Ubirajara,0,17,0,355550
MARÍLIA,35093,MARÍLIA,Ubirajara,0,18,0,355550
MARÍLIA,35093,MARÍLIA,Ubirajara,0,19,0,355550
MARÍLIA,35093,MARÍLIA,Ubirajara,0,20,0,355550
MARÍLIA,35093,MARÍLIA,Ubirajara,0,21,0,355550
MARÍLIA,35093,MARÍLIA,Ubirajara,0,22,0,355550
MARÍLIA,35093,MARÍLIA,Ubirajara,0,23,0,355550
MARÍLIA,35093,MARÍLIA,Ubirajara,0,24,0,355550
MARÍLIA,35093,MARÍLIA,Ubirajara,0,25,0,355550
MARÍLIA,35093,MARÍLIA,Ubirajara,0,26,0,355550
MARÍLIA,35093,MARÍLIA,Ubirajara,0,27,0,355550
SÃO JOSÉ DO RIO PRETO,35155,SÃO JOSÉ DO RIO PRETO,Uchoa,12,1,0,355560
SÃO JOSÉ DO RIO PRETO,35155,SÃO JOSÉ DO RIO PRETO,Uchoa,12,2,1,355560
SÃO JOSÉ DO RIO PRETO,35155,SÃO JOSÉ DO RIO PRETO,Uchoa,12,3,2,355560
SÃO JOSÉ DO RIO PRETO,35155,SÃO JOSÉ DO RIO PRETO,Uchoa,12,4,0,355560
SÃO JOSÉ DO RIO PRETO,35155,SÃO JOSÉ DO RIO PRETO,Uchoa,12,5,0,355560
SÃO JOSÉ DO RIO PRETO,35155,SÃO JOSÉ DO RIO PRETO,Uchoa,12,6,1,355560
SÃO JOSÉ DO RIO PRETO,35155,SÃO JOSÉ DO RIO PRETO,Uchoa,12,7,5,355560
SÃO JOSÉ DO RIO PRETO,35155,SÃO JOSÉ DO RIO PRETO,Uchoa,12,8,2,355560
SÃO JOSÉ DO RIO PRETO,35155,SÃO JOSÉ DO RIO PRETO,Uchoa,12,9,0,355560
SÃO JOSÉ DO RIO PRETO,35155,SÃO JOSÉ DO RIO PRETO,Uchoa,12,10,0,355560
SÃO JOSÉ DO RIO PRETO,35155,SÃO JOSÉ DO RIO PRETO,Uchoa,12,11,0,355560
SÃO JOSÉ DO RIO PRETO,35155,SÃO JOSÉ DO RIO PRETO,Uchoa,12,12,0,355560
SÃO JOSÉ DO RIO PRETO,35155,SÃO JOSÉ DO RIO PRETO,Uchoa,12,13,0,355560
SÃO JOSÉ DO RIO PRETO,35155,SÃO JOSÉ DO RIO PRETO,Uchoa,12,14,0,355560
SÃO JOSÉ DO RIO PRETO,35155,SÃO JOSÉ DO RIO PRETO,Uchoa,12,15,0,355560
SÃO JOSÉ DO RIO PRETO,35155,SÃO JOSÉ DO RIO PRETO,Uchoa,12,16,1,355560
SÃO JOSÉ DO RIO PRETO,35155,SÃO JOSÉ DO RIO PRETO,Uchoa,12,17,0,355560
SÃO JOSÉ DO RIO PRETO,35155,SÃO JOSÉ DO RIO PRETO,Uchoa,12,18,0,355560
SÃO JOSÉ DO RIO PRETO,35155,SÃO JOSÉ DO RIO PRETO,Uchoa,12,19,0,355560
SÃO JOSÉ DO RIO PRETO,35155,SÃO JOSÉ DO RIO PRETO,Uchoa,12,20,0,355560
SÃO JOSÉ DO RIO PRETO,35155,SÃO JOSÉ DO RIO PRETO,Uchoa,12,21,0,355560
SÃO JOSÉ DO RIO PRETO,35155,SÃO JOSÉ DO RIO PRETO,Uchoa,12,22,0,355560
SÃO JOSÉ DO RIO PRETO,35155,SÃO JOSÉ DO RIO PRETO,Uchoa,12,23,0,355560
SÃO JOSÉ DO RIO PRETO,35155,SÃO JOSÉ DO RIO PRETO,Uchoa,12,24,0,355560
SÃO JOSÉ DO RIO PRETO,35155,SÃO JOSÉ DO RIO PRETO,Uchoa,12,25,0,355560
SÃO JOSÉ DO RIO PRETO,35155,SÃO JOSÉ DO RIO PRETO,Uchoa,12,26,0,355560
SÃO JOSÉ DO RIO PRETO,35155,SÃO JOSÉ DO RIO PRETO,Uchoa,12,27,0,355560
SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,União Paulista,0,1,0,355570
SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,União Paulista,0,2,0,355570
SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,União Paulista,0,3,0,355570
